plant_species,plant_part,extraction_solvent,extraction_method,concentration_mg_per_ml,crop_species,crop_variety,germination_percent,root_length_mm,shoot_length_mm,total_phenolic_content_mg_gae_per_g,compound_lantadene_a,compound_lantadene_b,compound_lantadene_c,compound_lantadene_d,compound_icterogenin,compound_luteolin,compound_hispidulin,compound_quercetin,compound_kaempferol,compound_caffeic_acid,compound_chlorogenic_acid,compound_caryophyllene,compound_alpha_humulene,compound_alpha_pinene,compound_camphene,compound_linalool
lantana camara,leaf,methanol,solvent extraction,49.7151,lactuca sativa,,18.929767836510866,14.534521931509564,18.37359078674593,54.17,0.760555740987984,0.9031742724178649,0.9828304717452909,0.6981919332406119,0.7767111853088481,0.6935584740462789,0.9197592778335004,0.382665832290363,0.9649318118563874,0.5526008669556518,0.7121312093505514,0.915952369920771,0.6979631696428571,0.3919338889673683,0.29782731376975174,0.6483103879849813
lantana camara,leaf,none,dry powder preparation,0.0,triticum turgidum,,96.6,72.92292104432262,87.78426847737671,,0.6945093457943926,0.8840730707786344,0.9573262210368396,0.8792767732962448,0.8109348914858098,0.7818428184281844,0.7011033099297893,0.4918648310387986,0.8032284998608406,0.5620206735578526,0.7849938731265905,0.8212018718435806,0.8445172991071428,0.3128266704336771,0.30869074492099324,0.5356695869837297
acmella oleracea,aerial,ethanol,solvent extraction,4.9413,lactuca sativa,,63.90679419020786,53.162875420063784,65.15693851851918,49.33,0.0,0.0,0.0,0.0,0.0,0.7629768605378362,0.0,0.5727993324989571,0.0,0.5617705901967323,0.0,0.0,0.0,0.0,0.0,0.0
lantana camara,stem,aqueous,aqueous extraction,2.4465,zea mays,,79.30331925793595,74.25380527526066,90.01320996253071,16.64,0.8229305740987984,0.6826422171285684,0.6946157692948824,0.7977746870653685,0.7537562604340569,0.8494892641234105,0.9759277833500501,0.47976637463496036,0.9738380183690509,0.570273424474825,0.7824488641719295,0.9277208914423389,0.9244559151785714,0.327235485238028,0.3462189616252822,0.5519399249061326
chromolaena odorata,leaf,aqueous,aqueous extraction,0.0,oryza sativa,,71.1901938844791,68.7783130145048,80.5164865979542,12.55,0.0,0.0,0.0,0.0,0.0,0.5792161767771524,0.0,0.7996453900709221,0.0,0.35503501167055684,0.0,0.29500069499142845,0.0,0.30456279135471115,0.0,0.0
lantana camara,leaves,hexane,saponification with aqueous potassium hydroxide,0.013,unknown,,75.31737530121246,73.27088025586794,92.42772574838237,,0.6791972630173565,0.8842814475237897,0.9411568594765795,0.7237830319888734,0.7168196994991654,0.8451115280383574,0.6912403878301571,0.3425114726741761,0.6682438074032842,0.4874124708236079,0.7323027618060137,0.9651114302923597,0.7178431919642857,0.406695860997316,0.3038939051918736,0.5246141009595329
eucalyptus globulus,leaf,aqueous,aqueous extraction,92.7032,hordeum vulgare,,7.285127633006532,5.694261990876949,7.126792995722934,9.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35945315105035014,0.831558111037798,0.38164295973682993,0.0,0.687950275462636,0.8148984198645598,0.8842302878598248
lantana camara,leaf,aqueous,aqueous extraction,9.8246,triticum aestivum,,63.42577945038009,50.18701762109016,63.73340905634059,25.65,0.8134596128170895,0.9188719872195595,0.9993332222037007,0.7210013908205841,0.7353923205342238,0.8626224723785699,0.7764961551320627,0.4501460158531498,0.987475647091567,0.5176725575191731,0.7031765482137807,0.8979752583051477,0.8811383928571428,0.3895324198333098,0.3834650112866817,0.707968293700459
chromolaena odorata,leaf,aqueous,aqueous extraction,49.6202,zea mays,,23.503097214699213,17.15971225751287,22.087420027449053,22.14,0.0,0.0,0.0,0.0,0.0,0.7208672086720868,0.0,0.7268460575719651,0.0,0.36845615205068355,0.0,0.37307139878608164,0.0,0.23633281536940248,0.0,0.0
chromolaena odorata,leaf,aqueous,aqueous extraction,2.484,zea mays,,76.03761138009735,66.02157344260088,80.96041154525145,16.26,0.0,0.0,0.0,0.0,0.0,0.5548259328747135,0.0,0.8112223612849395,0.0,0.4779926642214071,0.0,0.37918732335634525,0.0,0.26515044497810425,0.0,0.0
lantana camara,leaf,aqueous,aqueous extraction,4.8537,triticum aestivum,,66.73604873476098,61.54870770809627,80.30728631894425,11.35,0.8530957943925234,0.7659929151906647,0.7767961326887816,0.9785813630041723,0.895450751252087,0.8660621221596831,0.9336342360414577,0.45942845223195666,0.9660450876704704,0.561353784594865,0.5930813460269583,0.9978686929527869,0.7559291294642857,0.30929509817770867,0.3604683972911964,0.531706299541093
capsicum annuum l.,seedling,aqueous,,0.0,chilli,Capsicum annuum L.,80.0,42.9,45.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4642261159783062,0.0,0.5646048682894298,0.49919879347723634,0.22499189176666823,0.0,0.22361915524791637,0.0,0.0
lantana camara,leaf,aqueous,aqueous extraction,0.0,zea mays,,60.22180607794666,53.1205863803236,65.82781531597264,13.62,0.9445093457943926,0.8487879419323471,0.9203200533422238,0.8253129346314325,0.8345158597662772,0.8035230352303523,0.697592778335005,0.3708802670004172,0.815196214862232,0.5487662554184728,0.5904420774813838,0.8985312514478989,0.8955775669642857,0.37893770306540475,0.3452313769751693,0.5191906549853984
lantana camara,root,aqueous,aqueous extraction,0.0,triticum aestivum,,86.804518751755,72.32947264142355,92.61349692898409,14.72,0.7861315086782376,0.7741890671667709,0.9663277212868812,0.8556328233657858,0.9747495826377296,0.8400041692724619,0.7021063189568706,0.3611806424697539,0.7122182020595603,0.5910303434478159,0.603072862663776,0.7321966362414865,0.8866489955357143,0.3508263879078966,0.2979683972911964,0.6105548602419691
parthenium hysterophorus,whole plant,aqueous,aqueous extraction,50.5487,triticum aestivum,,19.72459398548639,14.819191585535263,18.414347533049078,18.89,0.0,0.0,0.0,0.0,0.0,0.44235980821346677,0.0,0.6615561118064247,0.0,0.7612537512504167,0.8091243284004147,0.24167168604920541,0.0,0.0,0.0,0.0
lantana camara,leaf,ethyl_acetate,solvent extraction,1.005,sorghum bicolor,,75.97487298839553,56.75567977845789,72.37789513932803,31.61,0.7153704939919894,0.7489754810029867,0.7331221870311718,0.7429763560500694,0.8868948247078464,0.7627683969147384,0.712136409227683,0.41739674593241555,0.7414416921792375,0.5872790930310103,0.5288905646149495,1.0,0.9607282366071428,0.40726091255827096,0.34396162528216706,0.738840216937839
parthenium hysterophorus,leaf,methanol,solvent extraction,2.5568,oryza sativa,,67.12640028260424,65.04996959587126,80.47265801641853,60.31,0.0,0.0,0.0,0.0,0.0,0.37648530331457164,0.0,0.6417396745932415,0.0,0.983411137045682,0.7010085776227731,0.2427836723347079,0.0,0.0,0.0,0.0
dalbergia sissoo,seeds,aqueous,soaking leaves in distilled water at 28°C for 25 days,0.0,dalbergia sissoo,,2.5,60.41220619930203,23.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481956612432207,0.0,0.5222574191397132,0.415779055518899,0.27146365194829264,0.0,0.17799124170080521,0.0,0.0
acmella oleracea,aerial,ethanol,solvent extraction,25.0902,lactuca sativa,,38.20673242037599,33.47146507676717,42.534920926684215,49.95,0.0,0.0,0.0,0.0,0.0,0.7148217636022514,0.0,0.440863579474343,0.0,0.6286262087362454,0.0,0.0,0.0,0.0,0.0,0.0
eucalyptus globulus,leaf,aqueous,aqueous extraction,25.1548,hordeum vulgare,,35.82365834580591,26.175082178606935,34.5640164022253,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49466488829609867,0.9174285983598832,0.41514154658759217,0.0,0.7774403164288741,1.0,0.7993324989570296
lantana camara,leaf,none,dry powder preparation,0.0,zea mays,,53.33,70.29363974717319,80.77596050966744,,0.9470961281708945,0.7059804125859553,0.6867811301883647,0.9463143254520167,0.7197412353923205,0.6805294976026683,0.9047141424272818,0.38412599082186066,0.9696632340662399,0.40913637879293097,0.7748138373079462,0.8110086642264747,0.681640625,0.35803079531007204,0.41746613995485327,0.7492699207342512
parthenium hysterophorus,leaf,methanol,solvent extraction,10.3458,oryza sativa,,63.126763340178485,51.55845357644832,67.9334494947068,55.14,0.0,0.0,0.0,0.0,0.0,0.45247029393370863,0.0,0.7295577805590322,0.0,0.8064354784928309,0.8196814025827127,0.2282815178612797,0.0,0.0,0.0,0.0
oryza sativa,,aqueous,,100.0,oryza sativa,,76.67,6.554453352237706,7.659043323908599,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47204839382561536,0.0,0.5134211403801267,0.4809124328400415,0.25116990223787244,0.0,0.1717756745303009,0.0,0.0
lantana camara,leaf,aqueous,aqueous extraction,9.8818,oryza sativa,,67.22615132514315,51.90645262843888,75.65396512120648,16.84,0.946553738317757,0.6918802528304508,0.9134855809301552,0.9974965229485395,0.950542570951586,0.7393162393162394,0.900033433634236,0.4483729662077598,0.8480378513776788,0.5871957319106368,0.6295598077104345,0.7123198813881296,0.7087751116071428,0.29714648961717754,0.33168735891647855,0.6602002503128912
adonis vernalis,root tips,aqueous,water extraction,1.83,triticum aestivum,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43679599499374216,0.0,0.4404801600533511,0.5279479687058158,0.26539406013992495,0.0,0.24996468427744034,0.0,0.0
lantana camara,leaf,ethyl_acetate,solvent extraction,4.9422,sorghum bicolor,,69.01988192705569,55.36026661566046,69.16808519107279,39.33,0.9360814419225634,0.8449677016045009,0.758959826637773,0.6776077885952712,0.9401085141903172,0.8667917448405255,0.8075894349715814,0.4319983312473926,0.6885610910102978,0.5646048682894298,0.5850692807993213,0.8915350044016125,0.8848353794642857,0.3093657296228281,0.4183126410835214,0.5273258239466
lantana camara,leaf,aqueous,aqueous extraction,0.9521,phaseolus vulgaris,,73.98411226037322,62.654346634537205,81.99674939998414,16.24,0.8553070761014686,0.8526776411752448,0.9949991665277548,0.7502086230876217,0.6932387312186978,0.7184698770064624,0.8453694416583083,0.34814351272423866,0.9613136654606179,0.585028342780927,0.7447450278065793,0.9508409396284112,0.9578683035714285,0.33090832038423507,0.3390237020316027,0.6656236962870254
lantana camara,leaf,ethyl_acetate,solvent extraction,49.5884,sorghum bicolor,,24.76730566886706,16.168409481899882,18.747768921368593,47.89,0.97951435246996,0.8252413697298048,0.8796466077679614,0.8394993045897078,0.9520033388981637,0.9980195955805712,0.9209294550317619,0.4759073842302879,0.9460061230169775,0.5462654218072691,0.7394664907154302,0.8907473474493816,0.8166155133928572,0.38621274191269955,0.38910835214446954,0.7177722152690864
chromolaena odorata,leaf,aqueous,aqueous extraction,9.5767,zea mays,,58.03439633245912,55.397380733359064,69.2529744113304,14.41,0.0,0.0,0.0,0.0,0.0,0.5662914321450907,0.0,0.8334376303712975,0.0,0.39054684894964986,0.0,0.3240513367001807,0.0,0.29940669586099733,0.0,0.0
lantana camara,stem,aqueous,aqueous extraction,0.0,zea mays,,73.10288800946878,66.78274326054694,88.41523633235906,23.6,0.8214285714285714,0.8810168785163575,0.9729954992498749,0.7504867872044506,0.9636894824707848,0.7937252449447572,0.9777666332330325,0.461410095953275,0.8174227664903979,0.5501000333444481,0.7852766518993307,0.9027475327804292,0.87646484375,0.28323209492866225,0.3718961625282167,0.5467250730079266
lantana camara,leaf,aqueous,aqueous extraction,0.0,zea mays,,65.77452041237726,52.044939365314384,71.29214640561104,6.59,0.8238901869158879,0.987636313120789,0.8169694949158193,0.7279554937413073,0.7401919866444074,0.9130706691682302,0.692744901370779,0.4197955778055904,0.8288338435847482,0.5845281760586861,0.6581204637571874,0.8739285548811565,0.9803292410714286,0.35202712247492585,0.367099322799097,0.6328744263662912
lantana camara,leaf,methanol,solvent extraction,48.7035,lactuca sativa,,17.77688415079731,12.499204819059448,17.087985567715613,63.99,0.994409212283044,0.699520733486143,0.9431571928654777,0.8659248956884561,0.7495826377295493,0.770377319157807,0.8522233366766967,0.4277221526908636,0.8257723350960201,0.5311770590196732,0.5832783485719671,0.8502988463142289,0.7233537946428571,0.36876677496821586,0.39813769751693,0.698581560283688
lantana camara,leaf,methanol,solvent extraction,0.0,lactuca sativa,,60.28466337093443,47.5076119467215,53.98943312380046,74.25,0.6756508678237649,0.9806904216156144,0.7029504917486248,0.7098748261474269,0.7166110183639399,0.7210756722951845,0.6999331327315279,0.4254276178556529,0.7779014750904536,0.509836612204068,0.5863889150721086,0.7395172126210444,0.7615792410714285,0.3392428309083204,0.2823081264108352,0.6330830204422195
acmella oleracea,aerial,ethanol,solvent extraction,0.0,lactuca sativa,,59.22823661214815,54.2361149777885,64.35532732221326,49.55,0.0,0.0,0.0,0.0,0.0,0.6653116531165312,0.0,0.5254484772632458,0.0,0.7565021673891297,0.0,0.0,0.0,0.0,0.0,0.0
ageratina adenophora,leaf,aqueous,aqueous extraction,0.9796,oryza sativa,,51.842068220822064,45.31045965860157,56.45724106857659,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4185440133500209,0.0,0.6023674558186062,0.0,0.3233100125098457,0.23116629464285715,0.0,0.0,0.0
lantana camara,leaf,aqueous,aqueous extraction,48.6773,zea mays,,20.687662341637523,16.368717388517062,19.151732608545913,13.11,0.9511849132176234,0.8714315482392164,0.8716452742123688,0.8069541029207231,0.8587228714524208,0.9216176777152388,0.9929789368104314,0.4848769294952024,0.9922070693014194,0.5102534178059354,0.5484965595249317,0.9772969466709911,0.6756417410714286,0.4131939539482978,0.28386004514672686,0.738840216937839
eucalyptus globulus,leaf,aqueous,aqueous extraction,0.0,hordeum vulgare,,59.56280506041501,47.458964521852565,56.16895066508931,15.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46623874624874956,1.0,0.43033869248945933,0.0,0.7532137307529312,0.7426636568848759,0.7726324572382145
lantana camara,leaf,aqueous,aqueous extraction,2.4826,zea mays,,64.06144376523967,60.6397413377096,71.98650223869345,8.62,0.9980807743658211,0.842467180662638,0.8798133022170361,0.9546592489568845,0.9793405676126877,0.7418178027934126,0.7646272149782681,0.3755736337088027,0.7556359588087949,0.5166722240746916,0.7900838910359129,0.969374044386786,0.8371233258928571,0.38932052549795165,0.4231094808126411,0.7133917396745932
parthenium hysterophorus,whole plant,aqueous,aqueous extract,50.0,avena sativa,,23.3,14.934727351465883,17.546458024717907,,0.0,0.0,0.0,0.0,0.0,0.3988951427975818,0.0,0.6176470588235294,0.0,0.7871790596865621,0.6564237911207466,0.20766343881758795,0.0,0.0,0.0,0.0
parthenium hysterophorus,leaf,methanol,solvent extraction,1.0002,oryza sativa,,67.65325330588246,57.92188019014765,84.08677581842117,76.42,0.0,0.0,0.0,0.0,0.0,0.4462163852407755,0.0,0.507717980809345,0.0,0.6940646882294098,0.7450278065793194,0.21716165500625495,0.0,0.0,0.0,0.0
lantana camara,root,aqueous,aqueous extraction,24.2195,triticum aestivum,,52.65533691127298,43.063451948953755,53.33230981053564,18.95,0.7899699599465955,0.7839133152740154,0.8416402733788966,0.9624478442280945,0.7654424040066778,0.8360433604336045,0.7432296890672015,0.491343345848978,0.7598107431116059,0.4053851283761254,0.5918559713450844,0.9345318074410417,0.8720005580357142,0.4021754485096765,0.4019469525959368,0.6024196912807677
rhus typhina,roots,aqueous,root extracts,10.0,tagetes erecta,,60.61114105383771,45.82832380788523,58.957296263959215,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45848977889027953,0.0,0.4398966322107369,0.4952398906588745,0.2682203586155771,0.0,0.1926119508405142,0.0,0.0
lantana camara,leaf,aqueous,aqueous extraction,25.4233,oryza sativa,,44.76557709258884,38.22692419908871,48.368406427960466,16.16,0.7772863818424566,0.91053691741335,0.7281213535589266,0.7229485396383867,0.682804674457429,1.0,0.8333333333333334,0.3439716312056738,0.8669635402170889,0.4239746582194065,0.5924215288905647,0.8605847194551268,0.8794642857142857,0.3324622121768611,0.39080135440180586,0.6706299541093034
eucalyptus globulus,leaf,aqueous,aqueous extraction,50.2894,hordeum vulgare,,18.163336494565133,13.809686288668372,14.489389314244653,16.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4033844614871624,0.7379583372608163,0.3924848260204791,0.0,0.9865800254273203,0.738431151241535,0.798706716729245
lantana camara,root,aqueous,aqueous extraction,5.0936,triticum aestivum,,71.3606517142399,67.99726935850975,77.8421962109209,7.52,0.8773364485981308,0.8071820518163506,0.6967827971328555,0.8122392211404729,0.7854757929883138,0.88878465707734,0.6798729521899031,0.3797455152273676,0.6994155301976064,0.4383127709236412,0.6963898576680178,0.9406940647732013,0.8315429687499999,0.35788953241983334,0.2969808126410835,0.5817688777638715
tomato,whole plant,aqueous,in vitro,0.0,tomato,,75.21942764958223,213.0,366.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3506466416353776,0.0,0.5758586195398466,0.4476387972476199,0.2604827873789557,0.0,0.21034044356547538,0.0,0.0
chromolaena odorata,leaf,aqueous,aqueous extraction,25.4738,oryza sativa,,44.55161649301836,35.390395188709014,44.42278327732451,16.44,0.0,0.0,0.0,0.0,0.0,0.5038565770273087,0.0,0.7468710888610763,0.0,0.34928309436478827,0.0,0.3035259231802808,0.0,0.27722842209351606,0.0,0.0
chromolaena odorata,leaf,aqueous,aqueous extraction,2.4279,oryza sativa,,78.86631745265697,70.43435577960501,84.63464336557908,19.16,0.0,0.0,0.0,0.0,0.0,0.5509693558474046,0.0,0.6929495202336254,0.0,0.34261420473491166,0.0,0.3234953435574295,0.0,0.24177143664359374,0.0,0.0
lantana camara,leaf,aqueous,aqueous extraction,50.157,zea mays,,23.003487249416764,16.15270574285048,19.510523206325672,12.57,0.8358644859813084,0.84413419462388,0.7716286047674612,0.9260083449235049,0.9232053422370619,0.6969981238273922,0.6770310932798395,0.3674384647476012,0.9206790982465906,0.5983661220406802,0.7729286454896785,0.7315479775749433,0.79638671875,0.33691199321938126,0.32844243792325056,0.58552357113058
moringa oleifera,leaf,methanol,crude extract,5.0,solanum lycopersicum,,100.0,63.660988054001955,77.62372535575237,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36973299958281186,0.0,0.5475158386128709,0.46366292770289375,0.25436686280869203,0.0,0.18060460517022178,0.0,0.0
chromolaena odorata,leaf,aqueous,aqueous extraction,25.6071,zea mays,,38.74262093599913,36.32107875476854,47.99576105556217,9.36,0.0,0.0,0.0,0.0,0.0,0.5185532624557014,0.0,0.698581560283688,0.0,0.36437145715238417,0.0,0.3383681601260251,0.0,0.24756321514338184,0.0,0.0
parthenium hysterophorus,whole plant,aqueous,aqueous extraction,10.1371,triticum aestivum,,51.895731383101925,43.212381444491605,56.65139969034398,20.64,0.0,0.0,0.0,0.0,0.0,0.3882634980195956,0.0,0.568418856904464,0.0,0.9079693231077025,0.7676501083985295,0.2720196450910439,0.0,0.0,0.0,0.0
lantana camara,detached leaves,acetone,vacuum evaporation,0.1,lantana camara,,80.68562527188891,73.33467182190593,88.95833192786579,,0.878880173564753,0.9757588386469404,0.9778296382730455,0.7983310152990264,0.777754590984975,0.7015843235355431,0.9582079572049482,0.4321026282853567,0.7876426384636794,0.48191063687895963,0.64171929493826,0.799796135847658,0.8654436383928571,0.30060743042802657,0.3093961625282167,0.5809345014601586
lantana camara,leaves and flowers,ethyl_acetate,solvent extraction,9.4,unknown,,70.36505153275296,62.356743042146164,82.682416295449,,0.7326852469959947,0.6861151628811558,0.9833305550925154,0.8019471488178025,0.9463689482470785,0.8692933083176986,0.9826145101972584,0.39121818940342096,0.8538825494016142,0.459403134378126,0.5726270147987558,0.958393179817449,0.9676339285714285,0.3269529594575505,0.3199774266365688,0.6011681268251983
lantana camara,leaf,aqueous,aqueous extraction,0.0,triticum aestivum,,70.30751653900641,60.88939136799924,76.72207493198836,20.01,0.9105056742323098,0.7628672640133362,0.9079846641106851,0.6898470097357441,0.9557595993322204,0.956639566395664,0.7922099632230023,0.4284522319566124,0.6910659615919844,0.43422807602534175,0.5461400697520973,0.7928462215632673,0.9464285714285714,0.3020906907755333,0.37951467268623024,0.607843137254902
chromolaena odorata,leaf,aqueous,aqueous extraction,98.648,oryza sativa,,9.469932997088868,7.054281764994749,7.950435511184001,16.95,0.0,0.0,0.0,0.0,0.0,0.5662914321450907,0.0,0.8718189403420944,0.0,0.3622040680226742,0.0,0.26502339804475744,0.0,0.33112021471959313,0.0,0.0
eucalyptus globulus,leaf,aqueous,aqueous extraction,9.9175,triticum aestivum,,49.26540471002319,46.77531790685725,58.52508052983221,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46148716238746246,0.7695353002167971,0.37070842792938885,0.0,0.7871168244102275,0.9575338600451467,0.9246975385899041
parthenium hysterophorus,whole plant,aqueous,aqueous extraction,50.7673,triticum aestivum,,18.680248123231106,13.720862265988213,18.57486353316519,15.29,0.0,0.0,0.0,0.0,0.0,0.3402126328955597,0.0,0.6721944096787652,0.0,0.7636712237412471,0.7359788858516354,0.2590001389982857,0.0,0.0,0.0,0.0
lantana camara,leaf,aqueous,aqueous extraction,0.0,phaseolus vulgaris,,68.0223490236539,67.69090456069567,79.79103759776726,20.74,0.7675233644859814,0.7441828158644163,0.8734789131521922,0.9301808066759387,0.6869782971619366,0.8358348968105066,0.7024406552992309,0.4436795994993742,0.7127748399666017,0.5024174724908302,0.5421811669337355,0.9698373720057453,0.9635881696428571,0.3973018787964402,0.3177200902934537,0.6297455152273677
lantana camara,young leaves,air,fumigation,0.0,lantana camara,var. camara,13.0,77.62090382489784,101.07153669154256,,0.917222963951936,0.938528860179204,0.816136022670445,0.9415855354659248,0.7481218697829717,0.7095059412132584,0.852557673019057,0.4513975803087193,0.6913442805455051,0.4964154718239413,0.7342822132151946,0.7864986331835242,0.8297991071428572,0.30336205678768186,0.32562076749435664,0.5690446391322488
lantana camara,stem,aqueous,aqueous extraction,24.5772,zea mays,,50.85865946696997,39.9845880188283,50.83093481739069,10.83,0.9732977303070761,0.770855039244287,0.9941656942823806,0.9894297635605006,0.7153589315525877,0.7850740045861998,0.7101303911735206,0.36483103879849815,0.7787364319510158,0.4142214071357119,0.5428409840701292,0.9046008432562667,0.95703125,0.30851815228139573,0.366676072234763,0.500834376303713
parthenium hysterophorus,leaf,aqueous,aqueous extraction,50.8358,zea mays,,21.671180399266774,17.48656055657982,19.941764366728293,16.94,0.0,0.0,0.0,0.0,0.0,0.489159891598916,0.0,0.7099499374217774,0.0,0.9875791930643547,0.6288999905740409,0.20627345596070984,0.0,0.0,0.0,0.0
acmella oleracea,aerial,ethanol,solvent extraction,1.0289,lactuca sativa,,63.79465373109989,56.33612262622895,67.1566879850734,42.71,0.0,0.0,0.0,0.0,0.0,0.8418803418803419,0.0,0.45369211514392993,0.0,0.5648549516505501,0.0,0.0,0.0,0.0,0.0,0.0
lantana camara,leaves,aqueous,soaking in darkness for 24 hours,100.0,lactuca sativa,,10.828649062266168,7.274763842194513,9.574370532861096,,0.7317256341789052,0.7404320344516219,0.885480913485581,0.7641168289290681,0.9131886477462439,0.8850323118615802,0.8186225342694751,0.3993533583646225,0.960200389646535,0.5952817605868622,0.7582241493071921,0.7256637168141594,0.9452427455357143,0.3388190422376042,0.3014954853273138,0.7484355444305383
lantana camara,leaf,aqueous,aqueous extraction,0.0,oryza sativa,,61.462193767123,52.404116251938014,66.14320832729742,15.27,0.8506759012016021,0.7385566437452247,0.721120186697783,0.8556328233657858,0.7906928213689484,0.7069001459245362,0.7011033099297893,0.3725490196078432,0.9473977177845812,0.42930976992330777,0.5877085493448959,0.9797989158133716,0.8479352678571429,0.3732871874558554,0.3414221218961625,0.61639549436796
lantana camara,leaf,aqueous,aqueous extraction,2.5564,zea mays,,71.0248638032067,58.88516659108857,78.32895419665198,10.21,0.8354055407209613,0.8352434534972564,0.8609768294715786,0.7994436717663421,0.9305091819699499,0.9154680008338545,0.9429956536275493,0.4588026700041719,0.7639855274144169,0.4237245748582861,0.5907248562541239,0.980262243432331,0.9135044642857143,0.34482271507275036,0.35651805869074493,0.7200667501042971
lantana camara,leaf,methanol,solvent extraction,9.8591,lactuca sativa,,48.55158104360034,42.70973571619514,55.03596616118992,50.28,0.7745327102803738,0.7613391678821977,0.8581430238373062,0.7287899860917941,0.8244991652754592,0.9329789451740672,0.9929789368104314,0.35054234459741346,0.8658502644030059,0.45156718906302096,0.6711282873032332,0.7794097206134458,0.7222377232142857,0.28422093516033337,0.411117381489842,0.5627868168544014
acmella oleracea,,aqueous,in vitro bioassay,0.2,calopogonium mucunoides,,57.63532526328679,55.148005177269,67.41408502366748,,0.0,0.0,0.0,0.0,0.0,0.8239524702939338,0.0,0.5296203587818107,0.0,0.7631710570190062,0.0,0.0,0.0,0.0,0.0,0.0
eucalyptus globulus,leaf,aqueous,aqueous extraction,0.9785,hordeum vulgare,,54.28540125531035,51.10867677755251,64.3824389490057,11.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41863954651550517,0.799132811763597,0.4307556873465228,0.0,0.8990676649244244,0.9016647855530474,0.8277012932832708
lantana camara,leaf,aqueous,aqueous extraction,50.7773,triticum aestivum,,24.282507445304034,17.10893209002921,21.65026096711181,8.13,0.9254005340453938,0.9344307841911509,0.7037839639939991,0.8706536856745479,0.9881051752921537,0.83552220137586,0.7472417251755266,0.3513767209011265,0.7809629835791818,0.5633544514838279,0.6289942501649542,0.6840105638697124,0.7174944196428571,0.3097895182935443,0.4153498871331828,0.5940759282436379
lantana camara,leaves,aqueous,ethanol,5.0,lantana camara,,6.67,66.22644322543876,84.61795897627056,,0.937917222963952,0.696464541223866,0.7984664110685115,0.9168289290681501,0.7917362270450752,0.6685428392745466,0.8595787362086259,0.49968710888610773,0.6807681603117173,0.441730576858953,0.664812894712037,0.9260065792521893,0.9280831473214285,0.3359937844328295,0.31221783295711064,0.7096370463078849
lantana camara,leaf,aqueous,aqueous extraction,2.491,phaseolus vulgaris,,78.07332766094831,69.55422384723437,88.53158117818754,9.96,0.8942339786381842,0.9190109050496631,0.776129354892482,0.9418636995827538,0.898789649415693,0.7551594746716699,0.7315279170845871,0.34052982895285777,0.7895908711383246,0.5760253417805935,0.6167405033462154,0.8546541259324469,0.7797154017857143,0.32808306257946035,0.3662528216704289,0.5025031289111389
lantana camara,leaf,aqueous,aqueous extraction,49.1871,zea mays,,23.232659703906844,16.93227090635727,21.67985271615721,20.33,0.7036882510013351,0.7468917135514344,0.7581263543923987,0.678442280945758,0.7610601001669449,0.7263914946841777,0.8736208625877633,0.33614935335836466,0.9777344837183412,0.4530676892297432,0.5383165237062871,0.9983783533336422,0.7839704241071429,0.30555163158638227,0.35736455981941306,0.6305798915310806
parthenium hysterophorus,leaf,methanol,solvent extraction,0.0,oryza sativa,,71.60509800619673,59.907588910536234,71.64323405746221,44.28,0.0,0.0,0.0,0.0,0.0,0.4065040650406504,0.0,0.70191906549854,0.0,0.8682060686895631,0.6696201338486191,0.25075290738080896,0.0,0.0,0.0,0.0
ageratum conyzoides,leaves,aqueous,aqueous extraction,100.0,cabbage,,8.579629573972705,5.910859052317395,7.084861583344854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3516896120150188,0.0,0.5875291763921306,0.4124799698369309,0.23143214567020343,0.0,0.21351885859584688,0.0,0.0
eucalyptus globulus,leaf,aqueous,aqueous extraction,10.0459,triticum aestivum,,54.851359279139146,46.485835224429586,58.8419492950728,7.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49199733244414806,0.9495711188613442,0.3682064587870083,0.0,0.8779488628337336,0.9700902934537247,0.7736754276178557
melilotus indica,shoot,aqueous,aqueous,2.5,unknown,,93.17478123183972,81.94106185196966,102.66416117715119,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4279307467667918,0.0,0.5045848616205402,0.43632764633801485,0.24801927442894872,0.0,0.17509535245091115,0.0,0.0
